pos,or,item_code,quantity,price,amount,discount,department_code,date,time,discount_code,type_code,vat_flag,vat_div,vat_amount,vat_discount,vat_price,transaction_number,product,department_name,discount_name,transaction_type,daypart,payment_code,payment_name,phone_number,branch,revenue
2,"=""00184393""",DEL44,2.0,129.0,258.0,0.0,"=""41""",2025-10-05,20:03,,T,1.0,9.333,230.357,0.0,115.179,183276.0,goto,FOOD PANDA,,Take-Out,Dinner,11.0,FOOD PANDA,,CNTRO,258.0
2,"=""00184392""",BEV22,1.0,169.0,169.0,0.0,"=""7""",2025-10-05,19:56,,D,1.0,9.33,150.893,0.0,150.893,183275.0,cara machiato,BEVERAGES,,Dine-In,Dinner,1.0,CASH,,CNTRO,169.0
2,"=""00184390""",XTR10,1.0,49.0,49.0,0.0,"=""8""",2025-10-05,19:55,,D,1.0,9.333,43.75,0.0,43.75,183273.0,java rice,EXTRAS,,Dine-In,Dinner,1.0,CASH,,CNTRO,49.0
2,"=""00184389""",MP16,1.0,0.0,0.0,0.0,"=""32""",2025-10-05,19:55,,D,1.0,9.333,0.0,0.0,0.0,183272.0,b-day cake,MARKETING PROMO,,Dine-In,Dinner,1.0,CASH,,CNTRO,0.0
2,"=""00184388""",UP10,8.0,30.0,240.0,0.0,"=""19""",2025-10-05,19:54,,T,1.0,9.333,214.286,0.0,26.786,183271.0,to cajun,UPGRADES UPSELLING,,Take-Out,Dinner,21.0,PAYLORO,,CNTRO,240.0
2,"=""00184388""",CHM14,1.0,984.0,984.0,0.0,"=""1""",2025-10-05,19:54,,T,1.0,9.33,878.571,0.0,878.571,183271.0,8pcs chicken in a box,CHICKEN MEALS,,Take-Out,Dinner,21.0,PAYLORO,,CNTRO,984.0
2,"=""00184387""",BRK11,2.0,106.25,212.5,-42.5,"=""3""",2025-10-05,19:53,1.0,D,0.0,9.33,212.5,0.0,106.25,183270.0,goto w egg,BREAKFAST,SNR CTZN 20%,Dine-In,Dinner,1.0,CASH,,CNTRO,212.5
2,"=""00184385""",CHM30,1.0,248.21,248.21,-49.64,"=""1""",2025-10-05,19:50,14.0,D,0.0,9.33,248.21,0.0,248.21,183268.0,2pc bigg chicken,CHICKEN MEALS,PWD 20% DISCOUNT,Dine-In,Dinner,15.0,PAYMAYA,,CNTRO,248.21
2,"=""00184383""",REP1,5.0,0.0,0.0,0.0,"=""16""",2025-10-05,19:47,,D,1.0,9.333,0.0,0.0,0.0,183266.0,guest count,REPRESENTATION,,Dine-In,Dinner,1.0,CASH,,CNTRO,0.0
2,"=""00184383""",SID1,1.0,59.0,59.0,0.0,"=""10""",2025-10-05,19:47,,D,1.0,9.33,52.679,0.0,52.679,183266.0,coleslaw,SIDINGS,,Dine-In,Dinner,1.0,CASH,,CNTRO,59.0
2,"=""00184382""",CHM4,2.0,149.0,298.0,0.0,"=""1""",2025-10-05,19:45,,D,1.0,9.33,266.071,0.0,133.036,183265.0,1pc bigg chicken,CHICKEN MEALS,,Dine-In,Dinner,15.0,PAYMAYA,,CNTRO,298.0
2,"=""00184381""",MPBD12,1.0,0.0,0.0,0.0,"=""32""",2025-10-05,19:44,,D,1.0,9.333,0.0,0.0,0.0,183264.0,bdicedt,MARKETING PROMO,,Dine-In,Dinner,1.0,CASH,,CNTRO,0.0
2,"=""00184381""",MPBD10,1.0,0.0,0.0,0.0,"=""32""",2025-10-05,19:44,,D,1.0,9.333,0.0,0.0,0.0,183264.0,bdpotsoup,MARKETING PROMO,,Dine-In,Dinner,1.0,CASH,,CNTRO,0.0
2,"=""00184379""",SNK4,1.0,199.0,199.0,0.0,"=""47""",2025-10-05,19:43,,D,1.0,9.333,177.679,0.0,177.679,183262.0,kani club,SNACKS,,Dine-In,Dinner,15.0,PAYMAYA,,CNTRO,199.0
2,"=""00184379""",MPBD03,1.0,389.0,389.0,0.0,"=""32""",2025-10-05,19:43,,D,1.0,9.333,347.321,0.0,347.321,183262.0,bdtips,MARKETING PROMO,,Dine-In,Dinner,15.0,PAYMAYA,,CNTRO,389.0
2,"=""00184377""",BEF4,1.0,322.0,322.0,0.0,"=""18""",2025-10-05,19:40,,D,1.0,9.33,287.5,0.0,287.5,183260.0,chicken salisbury,SIZZLERS,,Dine-In,Dinner,1.0,CASH,,CNTRO,322.0
2,"=""00184375""",CHM7,1.0,229.0,229.0,0.0,"=""1""",2025-10-05,19:37,,D,1.0,9.333,204.464,0.0,204.464,183258.0,bt-macaroni,CHICKEN MEALS,,Dine-In,Dinner,1.0,CASH,,CNTRO,229.0
2,"=""00184370""",UP9,1.0,26.79,26.79,-5.36,"=""19""",2025-10-05,19:34,14.0,T,0.0,9.333,26.79,0.0,26.79,183253.0,plain to java,UPGRADES UPSELLING,PWD 20% DISCOUNT,Take-Out,Dinner,1.0,CASH,,CNTRO,26.79
2,"=""00184369""",GB17,1.0,268.0,268.0,0.0,"=""26""",2025-10-05,19:32,,D,1.0,9.333,239.286,0.0,239.286,183252.0,go dt,GO BIGG,,Dine-In,Dinner,1.0,CASH,,CNTRO,268.0
2,"=""00184366""",CLM6,1.0,433.0,433.0,0.0,"=""2""",2025-10-05,19:26,,D,1.0,9.333,386.607,0.0,386.607,183249.0,korean spare ribs,CLASSIC MEALS,,Dine-In,Dinner,1.0,CASH,,CNTRO,433.0
2,"=""00184364""",BEV4,1.0,79.46,79.46,-15.89,"=""7""",2025-10-05,19:15,14.0,D,0.0,9.33,79.46,0.0,79.46,183247.0,hot choco,BEVERAGES,PWD 20% DISCOUNT,Dine-In,Dinner,15.0,PAYMAYA,,CNTRO,79.46
2,"=""00184360""",SID1,2.0,59.0,118.0,0.0,"=""10""",2025-10-05,19:07,,D,1.0,9.33,105.357,0.0,52.679,183243.0,coleslaw,SIDINGS,,Dine-In,Dinner,1.0,CASH,,CNTRO,118.0
2,"=""00184359""",CLM3,1.0,333.0,333.0,0.0,"=""2""",2025-10-05,19:04,,D,1.0,9.333,297.321,0.0,297.321,183242.0,bicol special,CLASSIC MEALS,,Dine-In,Dinner,1.0,CASH,,CNTRO,333.0
2,"=""00184358""",CLM10,1.0,325.0,325.0,-65.0,"=""2""",2025-10-05,19:03,14.0,D,0.0,9.333,325.0,0.0,325.0,183241.0,tanguegui steak,CLASSIC MEALS,PWD 20% DISCOUNT,Dine-In,Dinner,1.0,CASH,,CNTRO,325.0
2,"=""00184357""",SHK16,1.0,159.0,159.0,0.0,"=""5""",2025-10-05,19:00,,D,1.0,9.333,141.964,0.0,141.964,183240.0,mango graham,SHAKES,,Dine-In,Dinner,1.0,CASH,,CNTRO,159.0
2,"=""00184355""",UP9,2.0,30.0,60.0,0.0,"=""19""",2025-10-05,18:58,,T,1.0,9.333,53.571,0.0,26.786,183238.0,plain to java,UPGRADES UPSELLING,,Take-Out,PM Snack,1.0,CASH,,CNTRO,60.0
2,"=""00184355""",CLM1,2.0,333.0,666.0,0.0,"=""2""",2025-10-05,18:58,,T,1.0,9.333,594.643,0.0,297.321,183238.0,pork cordon bleu,CLASSIC MEALS,,Take-Out,PM Snack,1.0,CASH,,CNTRO,666.0
2,"=""00184353""",GB11,1.0,164.0,164.0,0.0,"=""26""",2025-10-05,18:48,,D,1.0,9.333,146.429,0.0,146.429,183236.0,go bacon mac,GO BIGG,,Dine-In,PM Snack,1.0,CASH,,CNTRO,164.0
2,"=""00184347""",BL1,1.0,0.01,0.01,0.0,"=""23""",2025-10-05,18:37,,D,1.0,9.33,0.009,0.0,0.009,183230.0,free pj,BIGGS LOYALTY,,Dine-In,PM Snack,18.0,BIGGS LOYALTY,,CNTRO,0.01
2,"=""00184345""",BEV6,1.0,109.0,109.0,0.0,"=""7""",2025-10-05,18:35,,D,1.0,9.33,97.321,0.0,97.321,183228.0,brewed coffee,BEVERAGES,,Dine-In,PM Snack,1.0,CASH,,CNTRO,109.0
2,"=""00184345""",BS4,1.0,119.0,119.0,0.0,"=""6""",2025-10-05,18:35,,D,1.0,9.33,106.25,0.0,106.25,183228.0,cheesy burger,BURGERS AND SANDWICHES,,Dine-In,PM Snack,1.0,CASH,,CNTRO,119.0
2,"=""00184340""",GB7,1.0,328.0,328.0,0.0,"=""26""",2025-10-05,18:28,,D,1.0,9.333,292.857,0.0,292.857,183223.0,go carbo platter,GO BIGG,,Dine-In,PM Snack,1.0,CASH,,CNTRO,328.0
2,"=""00184339""",CHM3,4.0,298.0,1192.0,0.0,"=""1""",2025-10-05,18:25,,D,1.0,9.33,1064.286,0.0,266.071,183222.0,chicken-kebab meal,CHICKEN MEALS,,Dine-In,PM Snack,1.0,CASH,,CNTRO,1192.0
2,"=""00184338""",BRK1,1.0,265.18,265.18,-53.04,"=""3""",2025-10-05,18:25,14.0,D,0.0,9.333,265.18,0.0,265.18,183221.0,american slam,BREAKFAST,PWD 20% DISCOUNT,Dine-In,PM Snack,1.0,CASH,,CNTRO,265.18
2,"=""00184335""",GB10,1.0,222.32,222.32,-44.46,"=""26""",2025-10-05,18:22,1.0,D,0.0,9.333,222.32,0.0,222.32,183218.0,go bt mac,GO BIGG,SNR CTZN 20%,Dine-In,PM Snack,15.0,PAYMAYA,,CNTRO,222.32
2,"=""00184329""",XTR11,1.0,30.0,30.0,0.0,"=""8""",2025-10-05,18:07,,D,1.0,9.333,26.786,0.0,26.786,183212.0,atchara,EXTRAS,,Dine-In,PM Snack,1.0,CASH,,CNTRO,30.0
2,"=""00184328""",GB13,1.0,341.96,341.96,-68.39,"=""26""",2025-10-05,18:07,1.0,D,0.0,9.333,341.96,0.0,341.96,183211.0,go tips,GO BIGG,SNR CTZN 20%,Dine-In,PM Snack,15.0,PAYMAYA,,CNTRO,341.96
2,"=""00184321""",CHM4,3.0,149.0,447.0,0.0,"=""1""",2025-10-05,17:54,,T,1.0,9.33,399.107,0.0,133.036,183204.0,1pc bigg chicken,CHICKEN MEALS,,Take-Out,PM Snack,1.0,CASH,,CNTRO,447.0
2,"=""00184317""",CLM11,1.0,327.68,327.68,-65.54,"=""2""",2025-10-05,17:34,1.0,T,0.0,9.333,327.68,0.0,327.68,183200.0,tuna salpicao,CLASSIC MEALS,SNR CTZN 20%,Take-Out,PM Snack,1.0,CASH,,CNTRO,327.68
2,"=""00184315""",BL2,1.0,0.01,0.01,0.0,"=""23""",2025-10-05,17:32,,T,1.0,9.333,0.009,0.0,0.009,183198.0,free spaghetti,BIGGS LOYALTY,,Take-Out,PM Snack,18.0,BIGGS LOYALTY,,CNTRO,0.01
2,"=""00184314""",GB3,1.0,174.0,174.0,0.0,"=""26""",2025-10-05,17:31,,T,1.0,9.333,155.357,0.0,155.357,183197.0,go spag p bread,GO BIGG,,Take-Out,PM Snack,1.0,CASH,,CNTRO,174.0
2,"=""00184305""",XTR61,1.0,98.0,98.0,0.0,"=""8""",2025-10-05,16:19,,D,1.0,9.333,87.5,0.0,87.5,183188.0,tokwat baboy,EXTRAS,,Dine-In,PM Snack,1.0,CASH,,CNTRO,98.0
2,"=""00184303""",BS4,2.0,119.0,238.0,0.0,"=""6""",2025-10-05,16:09,,D,1.0,9.33,212.5,0.0,106.25,183186.0,cheesy burger,BURGERS AND SANDWICHES,,Dine-In,PM Snack,15.0,PAYMAYA,,CNTRO,238.0
2,"=""00184303""",BRK1,2.0,297.0,594.0,0.0,"=""3""",2025-10-05,16:09,,D,1.0,9.333,530.357,0.0,265.179,183186.0,american slam,BREAKFAST,,Dine-In,PM Snack,15.0,PAYMAYA,,CNTRO,594.0
2,"=""00184302""",46,1.0,0.0,0.0,0.0,"=""30""",2025-10-05,16:06,,D,1.0,9.333,0.0,0.0,0.0,183185.0,super hot,MODIFIER,,Dine-In,PM Snack,1.0,CASH,,CNTRO,0.0
2,"=""00184299""",XTR61,2.0,98.0,196.0,0.0,"=""8""",2025-10-05,15:47,,T,1.0,9.333,175.0,0.0,87.5,183182.0,tokwat baboy,EXTRAS,,Take-Out,PM Snack,1.0,CASH,,CNTRO,196.0
2,"=""00184297""",CKS1,1.0,179.0,179.0,0.0,"=""12""",2025-10-05,15:45,,D,1.0,9.33,159.821,0.0,159.821,183180.0,psychocolate cake,CAKES,,Dine-In,PM Snack,1.0,CASH,,CNTRO,179.0
2,"=""00184297""",SAL4,2.0,0.0,0.0,0.0,"=""9""",2025-10-05,15:45,,D,1.0,9.33,0.0,0.0,0.0,183180.0,thousand island,SALAD DELIGHTS,,Dine-In,PM Snack,1.0,CASH,,CNTRO,0.0
2,"=""00184297""",SLD1,2.0,189.0,378.0,0.0,"=""9""",2025-10-05,15:45,,D,1.0,9.33,337.5,0.0,168.75,183180.0,southwest salad,SALAD DELIGHTS,,Dine-In,PM Snack,1.0,CASH,,CNTRO,378.0
2,"=""00184295""",SID4,2.0,59.0,118.0,0.0,"=""10""",2025-10-05,15:41,,T,1.0,9.33,105.357,0.0,52.679,183178.0,mac salad,SIDINGS,,Take-Out,PM Snack,1.0,CASH,,CNTRO,118.0
2,"=""00184291""",CHM10,1.0,263.0,263.0,0.0,"=""1""",2025-10-05,15:27,,D,1.0,9.33,234.821,0.0,234.821,183174.0,carbo w chicken,CHICKEN MEALS,,Dine-In,PM Snack,1.0,CASH,,CNTRO,263.0
2,"=""00184290""",DEL33,1.0,314.0,314.0,0.0,"=""41""",2025-10-05,15:21,,T,1.0,9.33,280.357,0.0,280.357,183173.0,xtrm platter,FOOD PANDA,,Take-Out,PM Snack,11.0,FOOD PANDA,,CNTRO,314.0
2,"=""00184290""",DEL70,1.0,169.0,169.0,0.0,"=""41""",2025-10-05,15:21,,T,1.0,9.333,150.893,0.0,150.893,183173.0,spagheti,FOOD PANDA,,Take-Out,PM Snack,11.0,FOOD PANDA,,CNTRO,169.0
2,"=""00184289""",DEL161,1.0,0.0,0.0,0.0,"=""41""",2025-10-05,15:16,,T,1.0,9.333,0.0,0.0,0.0,183172.0,with cutlery,FOOD PANDA,,Take-Out,PM Snack,11.0,FOOD PANDA,,CNTRO,0.0
2,"=""00184289""",DEL13,1.0,264.0,264.0,0.0,"=""41""",2025-10-05,15:16,,T,1.0,9.333,235.714,0.0,235.714,183172.0,bt-mac,FOOD PANDA,,Take-Out,PM Snack,11.0,FOOD PANDA,,CNTRO,264.0
2,"=""00184289""",DEL72,1.0,189.0,189.0,0.0,"=""41""",2025-10-05,15:16,,T,1.0,9.333,168.75,0.0,168.75,183172.0,spag p.brea,FOOD PANDA,,Take-Out,PM Snack,11.0,FOOD PANDA,,CNTRO,189.0
2,"=""00184289""",DEL32,1.0,338.0,338.0,0.0,"=""41""",2025-10-05,15:16,,T,1.0,9.33,301.786,0.0,301.786,183172.0,xtrm sup burger,FOOD PANDA,,Take-Out,PM Snack,11.0,FOOD PANDA,,CNTRO,338.0
2,"=""00184289""",DEL70,2.0,169.0,338.0,0.0,"=""41""",2025-10-05,15:16,,T,1.0,9.333,301.786,0.0,150.893,183172.0,spagheti,FOOD PANDA,,Take-Out,PM Snack,11.0,FOOD PANDA,,CNTRO,338.0
2,"=""00184287""",GB15,1.0,291.96,291.96,-58.39,"=""26""",2025-10-05,15:13,1.0,D,0.0,9.333,291.96,0.0,291.96,183170.0,go tapa,GO BIGG,SNR CTZN 20%,Dine-In,PM Snack,15.0,PAYMAYA,,CNTRO,291.96
2,"=""00184285""",XTR8,2.0,39.0,78.0,0.0,"=""8""",2025-10-05,15:02,,D,1.0,9.333,69.643,0.0,34.821,183168.0,plain rice,EXTRAS,,Dine-In,PM Snack,1.0,CASH,,CNTRO,78.0
2,"=""00184266""",REPXTR30,29.0,0.0,0.0,0.0,"=""16""",2025-10-05,13:14,,D,1.0,9.333,0.0,0.0,0.0,183149.0,gravy,REPRESENTATION,,Dine-In,Lunch,2.0,REPRESENTATION,,CNTRO,0.0
2,"=""00184265""",GB18,1.0,149.0,149.0,0.0,"=""26""",2025-10-05,13:12,,T,1.0,9.33,133.036,0.0,133.036,183148.0,go tuna sandwich,GO BIGG,,Take-Out,Lunch,1.0,CASH,,CNTRO,149.0
2,"=""00184262""",52,1.0,0.0,0.0,0.0,"=""30""",2025-10-05,13:07,,D,1.0,9.333,0.0,0.0,0.0,183145.0,out na,MODIFIER,,Dine-In,Lunch,1.0,CASH,,CNTRO,0.0
2,"=""00184256""",MPBD10,2.0,0.0,0.0,0.0,"=""32""",2025-10-05,12:56,,D,1.0,9.333,0.0,0.0,0.0,183139.0,bdpotsoup,MARKETING PROMO,,Dine-In,Lunch,1.0,CASH,,CNTRO,0.0
2,"=""00184256""",MPBD12,2.0,0.0,0.0,0.0,"=""32""",2025-10-05,12:56,,D,1.0,9.333,0.0,0.0,0.0,183139.0,bdicedt,MARKETING PROMO,,Dine-In,Lunch,1.0,CASH,,CNTRO,0.0
2,"=""00184256""",MPBD03,2.0,389.0,778.0,0.0,"=""32""",2025-10-05,12:56,,D,1.0,9.333,694.643,0.0,347.321,183139.0,bdtips,MARKETING PROMO,,Dine-In,Lunch,1.0,CASH,,CNTRO,778.0
2,"=""00184252""",SHK7,1.0,141.96,141.96,-28.39,"=""5""",2025-10-05,12:46,14.0,D,0.0,9.33,141.96,0.0,141.96,183135.0,cookies n cream,SHAKES,PWD 20% DISCOUNT,Dine-In,Lunch,15.0,PAYMAYA,,CNTRO,141.96
2,"=""00184251""",GB8,1.0,293.0,293.0,0.0,"=""26""",2025-10-05,12:44,,D,1.0,9.333,261.607,0.0,261.607,183134.0,go carbo chicken,GO BIGG,,Dine-In,Lunch,15.0,PAYMAYA,,CNTRO,293.0
2,"=""00184244""",CHM30,2.0,278.0,556.0,0.0,"=""1""",2025-10-05,12:24,,D,1.0,9.33,496.429,0.0,248.214,183127.0,2pc bigg chicken,CHICKEN MEALS,,Dine-In,Lunch,1.0,CASH,,CNTRO,556.0
2,"=""00184242""",CHM6,2.0,174.0,348.0,0.0,"=""1""",2025-10-05,12:23,,D,1.0,9.33,310.714,0.0,155.357,183125.0,1pc bigg cajun chicken,CHICKEN MEALS,,Dine-In,Lunch,15.0,PAYMAYA,,CNTRO,348.0
2,"=""00184241""",CHM3,2.0,266.07,532.14,-106.43,"=""1""",2025-10-05,12:21,14.0,D,0.0,9.33,532.14,0.0,266.07,183124.0,chicken-kebab meal,CHICKEN MEALS,PWD 20% DISCOUNT,Dine-In,Lunch,15.0,PAYMAYA,,CNTRO,532.14
2,"=""00184239""",XTR3,1.0,155.0,155.0,0.0,"=""8""",2025-10-05,12:18,,D,1.0,9.333,138.393,0.0,138.393,183122.0,1pc kebab,EXTRAS,,Dine-In,Lunch,1.0,CASH,,CNTRO,155.0
2,"=""00184237""",DEL66,1.0,0.0,0.0,0.0,"=""41""",2025-10-05,12:16,,T,1.0,9.333,0.0,0.0,0.0,183120.0,free gravy,FOOD PANDA,,Take-Out,Lunch,11.0,FOOD PANDA,,CNTRO,0.0
2,"=""00184236""",CHM7,2.0,204.46,408.93,-81.79,"=""1""",2025-10-05,12:16,1.0,D,0.0,9.333,408.93,0.0,204.46,183119.0,bt-macaroni,CHICKEN MEALS,SNR CTZN 20%,Dine-In,Lunch,1.0,CASH,,CNTRO,408.92
2,"=""00184228""",SID4,3.0,59.0,177.0,0.0,"=""10""",2025-10-05,12:03,,D,1.0,9.33,158.036,0.0,52.679,183111.0,mac salad,SIDINGS,,Dine-In,Lunch,1.0,CASH,,CNTRO,177.0
2,"=""00184223""",DEL68,1.0,0.0,0.0,0.0,"=""41""",2025-10-05,11:50,,T,1.0,9.333,0.0,0.0,0.0,183106.0,atchara to gravy,FOOD PANDA,,Take-Out,Lunch,11.0,FOOD PANDA,,CNTRO,0.0
2,"=""00184222""",GB10,2.0,222.32,444.64,-88.93,"=""26""",2025-10-05,11:48,14.0,D,0.0,9.333,444.64,0.0,222.32,183105.0,go bt mac,GO BIGG,PWD 20% DISCOUNT,Dine-In,Lunch,1.0,CASH,,CNTRO,444.64
2,"=""00184219""",FPC13,1.0,189.0,189.0,0.0,"=""28""",2025-10-05,11:44,,T,1.0,9.333,168.75,0.0,168.75,183102.0,sig iced cofi,FP COFFEE,,Take-Out,Lunch,11.0,FOOD PANDA,,CNTRO,189.0
2,"=""00184218""",DEL91,1.0,59.0,59.0,0.0,"=""41""",2025-10-05,11:43,,T,1.0,9.333,52.679,0.0,52.679,183101.0,tp-macsald,FOOD PANDA,,Take-Out,Lunch,11.0,FOOD PANDA,,CNTRO,59.0
2,"=""00184217""",CLM15,1.0,97.32,97.32,-19.46,"=""2""",2025-10-05,11:43,14.0,T,0.0,9.333,97.32,0.0,97.32,183100.0,mixed veggies,CLASSIC MEALS,PWD 20% DISCOUNT,Take-Out,Lunch,1.0,CASH,,CNTRO,97.32
2,"=""00184214""",DEL161,3.0,0.0,0.0,0.0,"=""41""",2025-10-05,11:39,,T,1.0,9.333,0.0,0.0,0.0,183097.0,with cutlery,FOOD PANDA,,Take-Out,Lunch,11.0,FOOD PANDA,,CNTRO,0.0
2,"=""00184214""",DEL75,1.0,229.0,229.0,0.0,"=""41""",2025-10-05,11:39,,T,1.0,9.33,204.464,0.0,204.464,183097.0,soutwest sald,FOOD PANDA,,Take-Out,Lunch,11.0,FOOD PANDA,,CNTRO,229.0
2,"=""00184214""",DEL21,1.0,388.0,388.0,0.0,"=""41""",2025-10-05,11:39,,T,1.0,9.333,346.429,0.0,346.429,183097.0,pork cordon,FOOD PANDA,,Take-Out,Lunch,11.0,FOOD PANDA,,CNTRO,388.0
2,"=""00184214""",DEL18,1.0,404.0,404.0,0.0,"=""41""",2025-10-05,11:39,,T,1.0,9.333,360.714,0.0,360.714,183097.0,tanguigui steak,FOOD PANDA,,Take-Out,Lunch,11.0,FOOD PANDA,,CNTRO,404.0
2,"=""00184213""",DEL163,1.0,0.0,0.0,0.0,"=""41""",2025-10-05,11:39,,T,1.0,9.333,0.0,0.0,0.0,183096.0,without cutlery,FOOD PANDA,,Take-Out,Lunch,11.0,FOOD PANDA,,CNTRO,0.0
2,"=""00184213""",DEL30,1.0,179.0,179.0,0.0,"=""41""",2025-10-05,11:39,,T,1.0,9.33,159.821,0.0,159.821,183096.0,tuna sandwch,FOOD PANDA,,Take-Out,Lunch,11.0,FOOD PANDA,,CNTRO,179.0
2,"=""00184207""",BRK2,1.0,286.0,286.0,0.0,"=""3""",2025-10-05,11:33,,D,1.0,9.333,255.357,0.0,255.357,183090.0,country breakfast,BREAKFAST,,Dine-In,Lunch,1.0,CASH,,CNTRO,286.0
2,"=""00184197""",CLM7,1.0,323.0,323.0,0.0,"=""2""",2025-10-05,11:13,,D,1.0,9.33,288.393,0.0,288.393,183080.0,salisbury steak,CLASSIC MEALS,,Dine-In,Lunch,1.0,CASH,,CNTRO,323.0
2,"=""00184191""",CHM30,15.0,278.0,4170.0,0.0,"=""1""",2025-10-05,11:05,,T,1.0,9.33,3723.214,0.0,248.214,183074.0,2pc bigg chicken,CHICKEN MEALS,,Take-Out,Lunch,1.0,CASH,,CNTRO,4170.0
2,"=""00184190""",MP36,26.0,109.0,2834.0,0.0,"=""32""",2025-10-05,10:46,,D,1.0,9.333,2530.357,0.0,97.321,183073.0,sb freebrwdcof,MARKETING PROMO,,Dine-In,Breakfast,2.0,REPRESENTATION,,CNTRO,2834.0
2,"=""00184186""",PST1,2.0,101.79,203.57,-40.71,"=""4""",2025-10-05,10:29,14.0,T,0.0,9.33,203.57,0.0,101.79,183069.0,spaghetti,PASTA DISHES,PWD 20% DISCOUNT,Take-Out,Breakfast,1.0,CASH,,CNTRO,203.58
2,"=""00184186""",BS3,2.0,97.32,194.64,-38.93,"=""6""",2025-10-05,10:29,14.0,T,0.0,9.33,194.64,0.0,97.32,183069.0,classic burger,BURGERS AND SANDWICHES,PWD 20% DISCOUNT,Take-Out,Breakfast,1.0,CASH,,CNTRO,194.64
2,"=""00184183""",CLM12,1.0,362.0,362.0,0.0,"=""2""",2025-10-05,10:06,,D,1.0,9.333,323.214,0.0,323.214,183066.0,daing na bangus,CLASSIC MEALS,,Dine-In,Breakfast,21.0,PAYLORO,,CNTRO,362.0
2,"=""00184180""",DEL37,1.0,184.0,184.0,0.0,"=""41""",2025-10-05,09:42,,T,1.0,9.33,164.286,0.0,164.286,183063.0,bacon burgr,FOOD PANDA,,Take-Out,Breakfast,11.0,FOOD PANDA,,CNTRO,184.0
2,"=""00184179""",MP34,1.0,0.0,0.0,0.0,"=""32""",2025-10-05,09:39,,D,1.0,9.333,0.0,0.0,0.0,183062.0,freebrwdcof,MARKETING PROMO,,Dine-In,Breakfast,1.0,CASH,,CNTRO,0.0
2,"=""00184179""",GB9,1.0,149.0,149.0,0.0,"=""26""",2025-10-05,09:39,,T,1.0,9.333,133.036,0.0,133.036,183062.0,go mac salad,GO BIGG,,Take-Out,Breakfast,1.0,CASH,,CNTRO,149.0
2,"=""00184175""",XTR29,1.0,40.0,40.0,0.0,"=""8""",2025-10-05,09:33,,D,1.0,9.333,35.714,0.0,35.714,183058.0,herb mayo,EXTRAS,,Dine-In,Breakfast,15.0,PAYMAYA,,CNTRO,40.0
2,"=""00184172""",CHM4,12.0,149.0,1788.0,0.0,"=""1""",2025-10-05,09:22,,T,1.0,9.33,1596.429,0.0,133.036,183055.0,1pc bigg chicken,CHICKEN MEALS,,Take-Out,Breakfast,1.0,CASH,,CNTRO,1788.0
2,"=""00184171""",XTR1,2.0,124.0,248.0,0.0,"=""8""",2025-10-05,09:21,,T,1.0,9.333,221.429,0.0,110.714,183054.0,1pc chicken,EXTRAS,,Take-Out,Breakfast,1.0,CASH,,CNTRO,248.0
2,"=""00184171""",XTR33,1.0,199.0,199.0,0.0,"=""8""",2025-10-05,09:21,,T,1.0,9.33,177.679,0.0,177.679,183054.0,1pc cordon,EXTRAS,,Take-Out,Breakfast,1.0,CASH,,CNTRO,199.0
2,"=""00184171""",SUP4,2.0,89.0,178.0,0.0,"=""11""",2025-10-05,09:21,,D,1.0,9.333,158.929,0.0,79.464,183054.0,potato soup,SOUP,,Dine-In,Breakfast,1.0,CASH,,CNTRO,178.0
2,"=""00184171""",CHM6,3.0,174.0,522.0,0.0,"=""1""",2025-10-05,09:21,,D,1.0,9.33,466.071,0.0,155.357,183054.0,1pc bigg cajun chicken,CHICKEN MEALS,,Dine-In,Breakfast,1.0,CASH,,CNTRO,522.0
2,"=""00184168""",XTR7,2.0,0.0,0.0,0.0,"=""8""",2025-10-05,09:14,14.0,D,0.0,9.33,0.0,0.0,0.0,183051.0,herbmayo,EXTRAS,PWD 20% DISCOUNT,Dine-In,Breakfast,1.0,CASH,,CNTRO,0.0
2,"=""00184168""",XTR6,2.0,88.39,176.79,-35.36,"=""8""",2025-10-05,09:14,14.0,D,0.0,9.33,176.79,0.0,88.39,183051.0,french fries,EXTRAS,PWD 20% DISCOUNT,Dine-In,Breakfast,1.0,CASH,,CNTRO,176.78
2,"=""00184162""",PI16,1.0,900.0,900.0,0.0,"=""17""",2025-10-05,09:03,,T,1.0,9.333,803.571,0.0,803.571,183045.0,4lang beig l,PREMIUM ITEMS,,Take-Out,Breakfast,1.0,CASH,,CNTRO,900.0
2,"=""00184160""",MP34,2.0,0.0,0.0,0.0,"=""32""",2025-10-05,09:01,14.0,D,0.0,9.333,0.0,0.0,0.0,183043.0,freebrwdcof,MARKETING PROMO,PWD 20% DISCOUNT,Dine-In,Breakfast,1.0,CASH,,CNTRO,0.0
2,"=""00184160""",BRK8,1.0,231.25,231.25,-46.25,"=""3""",2025-10-05,09:01,14.0,D,0.0,9.333,231.25,0.0,231.25,183043.0,tocilog,BREAKFAST,PWD 20% DISCOUNT,Dine-In,Breakfast,1.0,CASH,,CNTRO,231.25
2,"=""00184159""",DEL161,2.0,0.0,0.0,0.0,"=""41""",2025-10-05,08:47,,T,1.0,9.333,0.0,0.0,0.0,183042.0,with cutlery,FOOD PANDA,,Take-Out,Breakfast,11.0,FOOD PANDA,,CNTRO,0.0
